0.314159265359	2.98290562444e-15	1	-2.88676758271	-2.88676758271	2.88296028343	0.314316305741	0	0	2.88296028343
0.628318530718	6.65101622913e-15	1	-2.88859671196	-2.77844063753	2.77582075532	0.628632611483	0	0	2.77582075532
0.942477796077	1.27215451187e-14	1	-2.75202536124	-2.75202536124	2.7495991992	0.942948917224	0	0	2.7495991992
1.25663706144	1.25511287099e-14	1	-2.43522085379	-2.43522085379	2.4340508228	1.25726522297	0	0	2.4340508228
1.57079632679	1.19929426213e-14	1	-2.05202104165	-2.05202104165	2.05149946581	1.57158152871	0	0	2.05149946581
1.88495559215	1.1453642103e-14	1	-1.66788064085	-1.64841975671	1.64834205493	1.88589783445	0	0	1.64834205493
2.19911485751	1.16850890139e-14	1	-1.25187820917	-1.24185572618	1.24219670694	2.20021414019	0	0	1.24219670694
2.51327412287	1.17255117167e-14	1	-0.98942616449	-0.98942616449	0.967282761792	2.51453044593	0	0	0.967282761792
2.82743338823	1.34663719313e-14	1	-0.601582417089	-0.601582417089	0.573347554044	2.82884675167	0	0	0.573347554044
3.14159265359	1.13853993827e-14	1	-0.411252055264	-0.411252055264	0.362005630854	3.14316305741	0	0	0.362005630854
3.45575191895	9.98674398102e-15	1	-0.256924247372	-0.208738595364	0.0307422194037	3.45747936316	0	0	0.0307422194037
3.76991118431	1.23582293771e-14	1	0.338403857122	0.310210181022	6.03462462771	3.7717956689	0	0	-0.248560679474
4.08407044967	1.30218443973e-14	1	0.565987940956	0.549884130346	5.76509808633	4.08611197464	0	0	-0.518087220852
4.39822971503	1.44519756495e-14	1	0.763930698876	0.763930698876	5.54064019939	4.40042828038	0	0	-0.742545107788
4.71238898038	1.6233618614e-14	1	0.916407794952	0.907759308076	5.39209287275	4.71474458612	0	0	-0.891092434429
5.02654824574	1.70073994809e-14	1	1.14696413046	1.13979092345	5.15733573918	5.02906089186	0	0	-1.125849568
5.3407075111	1.76300789309e-14	1	1.34210447398	1.34210447398	4.9408483081	5.3433771976	0	0	-1.34233699908
5.65486677646	1.76437966939e-14	1	1.63376219522	1.63376219522	4.64948609807	5.65769350335	0	0	-1.63369920911
5.96902604182	1.75240375139e-14	1	1.90650919755	1.90650919755	4.37702466044	5.97200980909	0	0	-1.90616064674
6.28318530718	1.901355743e-14	1	2.36366825774	2.36366825774	3.92053057459	0.00314080764842	0	0	-2.36265473259
6.59734457254	2.0555715394e-14	1	2.73425121462	2.73425121462	3.55124323668	0.31745711339	0	0	-2.7319420705
6.9115038379	2.13647419734e-14	1	3.07422684065	3.07422684065	3.22242249507	0.631773419131	0	0	-3.06076281211
